arquivo,aba,valor_ultimo_na_linha,status
C4411621.xlsx,IR_CS_ANUAL,27639.93,ok
C4668708.xlsx,IR_CS_ANUAL,118052.44,ok
C4639266.xlsx,IR_CS_ANUAL,25754.5,ok
C4178871.xlsx,IR_CS_ANUAL,14699.75,ok
C4157612.xlsx,IR_CS_ANUAL,7.866.800.000.000.000,ok
C4150930.xlsx,IR_CS_ANUAL,3048.16,ok
C5050889.xlsx,IR_CS_ANUAL,8338.39,ok
C3581888.xlsx,IR_CS_ANUAL,8495.82,ok
C3987504.xlsx,IR_CS_ANUAL,12973.73,ok
C4427788.xlsx,IR_CS_ANUAL,14853.72,ok
C3962204.xlsx,IR_CS_ANUAL,7722.03,ok
C4600644.xlsx,IR_CS_ANUAL,19724.43,ok
C4636530.xlsx,IR_CS_ANUAL,21858.59,ok
C4526130.xlsx,IR_CS_ANUAL,23832.27,ok
C4661307.xlsx,IR_CS_ANUAL,-95.83,ok
C3611813.xlsx,IR_CS_ANUAL,41430.39,ok
C4205825.xlsx,IR_CS_ANUAL,15801.44,ok
C5019468.xlsx,IR_CS_ANUAL,19638.22,ok
C4610956.xlsx,IR_CS_ANUAL,21562.84,ok
C4971312.xlsx,IR_CS_ANUAL,66156.83,ok
C4018814.xlsx,IR_CS_ANUAL,43987.49,ok
C4193545.xlsx,IR_CS_ANUAL,15835.57,ok
C4209503.xlsx,IR_CS_ANUAL,13260.63,ok
C4601122.xlsx,IR_CS_ANUAL,11030.61,ok
C3826171.xlsx,IR_CS_ANUAL,11410.22,ok
C4028269.xlsx,IR_CS_ANUAL,6.488.560.000.000.000,ok
C3559167.xlsx,IR_CS_ANUAL,8310.19,ok
C3678985.xlsx,IR_CS_ANUAL,19815.36,ok
C3861944.xlsx,IR_CS_ANUAL,-4867.5,ok
C4516994.xlsx,IR_CS_ANUAL,24429.48,ok
C4325694.xlsx,IR_CS_ANUAL,16137.99,ok
C4675652.xlsx,IR_CS_ANUAL,49033.45,ok
C4277478.xlsx,IR_CS_ANUAL,26218.04,ok
C4562806.xlsx,IR_CS_ANUAL,34460.63,ok
C3708741.xlsx,IR_CS_ANUAL,8531.5,ok
C4005772.xlsx,IR_CS_ANUAL,35975.88,ok
C4509386.xlsx,IR_CS_ANUAL,26540.01,ok
C5073380.xlsx,IR_CS_ANUAL,7.788.660.000.000.000,ok
C4679432.xlsx,IR_CS_ANUAL,21148.64,ok
C4377794.xlsx,IR_CS_ANUAL,27252.35,ok
C4498261.xlsx,IR_CS_ANUAL,16823.23,ok
C4896873.xlsx,IR_CS_ANUAL,18681.84,ok
C4707836.xlsx,IR_CS_ANUAL,4.429.300.000.000.000,ok
C4542803.xlsx,IR_CS_ANUAL,5.537.029.999.999.990,ok
C5015260.xlsx,IR_CS_ANUAL,15662.31,ok
C3993493.xlsx,IR_CS_ANUAL,15750.21,ok
C4434912.xlsx,IR_CS_ANUAL,16382.54,ok
C4441249.xlsx,IR_CS_ANUAL,25257.39,ok
C4379532.xlsx,IR_CS_ANUAL,21327.78,ok
C4401364.xlsx,IR_CS_ANUAL,15644.96,ok
C4580630.xlsx,IR_CS_ANUAL,-5911370.39,ok
C3802848.xlsx,IR_CS_ANUAL,23100.76,ok
C5006215.xlsx,IR_CS_ANUAL,37781.69,ok
C4093690.xlsx,IR_CS_ANUAL,20363.97,ok
C4626996.xlsx,IR_CS_ANUAL,8021.76,ok
C4446113.xlsx,IR_CS_ANUAL,11882.3,ok
C4440405.xlsx,IR_CS_ANUAL,20951.17,ok
C4316965.xlsx,IR_CS_ANUAL,16683.72,ok
C4785807.xlsx,IR_CS_ANUAL,5.097.619.999.999.990,ok
C4856995.xlsx,IR_CS_ANUAL,9336.73,ok
C4114851.xlsx,IR_CS_ANUAL,10913.41,ok
C4182052.xlsx,IR_CS_ANUAL,10063.03,ok
C4678500.xlsx,IR_CS_ANUAL,17013.76,ok
C4292409.xlsx,IR_CS_ANUAL,20382.23,ok
C4586037.xlsx,IR_CS_ANUAL,4.838.539.999.999.990,ok
C4564870.xlsx,IR_CS_ANUAL,26684.88,ok
C3570957.xlsx,IR_CS_ANUAL,27546.43,ok
C4480168.xlsx,IR_CS_ANUAL,19898.7,ok
C3693178.xlsx,IR_CS_ANUAL,5984.24,ok
C4562521.xlsx,IR_CS_ANUAL,17414.02,ok
C4552285.xlsx,IR_CS_ANUAL,22288.55,ok
C4349834.xlsx,IR_CS_ANUAL,11745.56,ok
C4208388.xlsx,IR_CS_ANUAL,25495.89,ok
C4460923.xlsx,IR_CS_ANUAL,10871.57,ok
C3775813.xlsx,IR_CS_ANUAL,7.039.811.000.000.000,ok
C4342316.xlsx,IR_CS_ANUAL,14722.1,ok
C5066582.xlsx,IR_CS_ANUAL,6.505.400.000.000.000,ok
C4866334.xlsx,IR_CS_ANUAL,22881.8,ok
C3728547.xlsx,IR_CS_ANUAL,9.773.999.999.999.990,ok
C4209464.xlsx,IR_CS_ANUAL,27802.54,ok
C4542387.xlsx,IR_CS_ANUAL,40818.6,ok
C4413929.xlsx,IR_CS_ANUAL,6788.89,ok
C4168893.xlsx,IR_CS_ANUAL,16756.42,ok
C3633698.xlsx,IR_CS_ANUAL,23234.46,ok
C4506676.xlsx,IR_CS_ANUAL,7.972.630.000.000.000,ok
C4918365.xlsx,IR_CS_ANUAL,17309.54,ok
C3626669.xlsx,IR_CS_ANUAL,4902.19,ok
C5035614.xlsx,IR_CS_ANUAL,28327.13,ok
C4605816.xlsx,IR_CS_ANUAL,25951.05,ok
C4300711.xlsx,IR_CS_ANUAL,22011.32,ok
C4662143.xlsx,IR_CS_ANUAL,22618.81,ok
C5068052.xlsx,IR_CS_ANUAL,100632.56,ok
C4336491.xlsx,IR_CS_ANUAL,35059.69,ok
C4095822.xlsx,IR_CS_ANUAL,10250.94,ok
C4261860.xlsx,IR_CS_ANUAL,5463.08,ok
C4532865.xlsx,IR_CS_ANUAL,10710.08,ok
C4557357.xlsx,IR_CS_ANUAL,15266.33,ok
C4310942.xlsx,IR_CS_ANUAL,9064.12,ok
C3850670.xlsx,IR_CS_ANUAL,36025.45,ok
C4625879.xlsx,IR_CS_ANUAL,-6579.2,ok
C3664143.xlsx,IR_CS_ANUAL,14791.9,ok
C4547392.xlsx,IR_CS_ANUAL,27638.76,ok
C4501078.xlsx,IR_CS_ANUAL,10918.18,ok
C4647632.xlsx,IR_CS_ANUAL,15798.6,ok
C4448564.xlsx,IR_CS_ANUAL,11451.18,ok
C4867799.xlsx,IR_CS_ANUAL,6844.5,ok
C4141811.xlsx,IR_CS_ANUAL,11240.03,ok
C4084241.xlsx,IR_CS_ANUAL,10599.35,ok
C3700495.xlsx,IR_CS_ANUAL,10397.65,ok
C3708007.xlsx,IR_CS_ANUAL,10771.35,ok
C4367549.xlsx,IR_CS_ANUAL,22552,ok
C4507873.xlsx,IR_CS_ANUAL,2037.5,ok
C4156103.xlsx,IR_CS_ANUAL,19551.95,ok
C4616185.xlsx,IR_CS_ANUAL,23658.2,ok
C4211443.xlsx,IR_CS_ANUAL,9605.55,ok
C4341249.xlsx,IR_CS_ANUAL,17630.15,ok
C3989332.xlsx,IR_CS_ANUAL,20418.05,ok
C3979773.xlsx,IR_CS_ANUAL,10388.11,ok
C4647387.xlsx,IR_CS_ANUAL,27243.24,ok
C3717935.xlsx,IR_CS_ANUAL,19112.36,ok
C4351530.xlsx,IR_CS_ANUAL,713.73,ok
C4838611.xlsx,IR_CS_ANUAL,7006.91,ok
C4895511.xlsx,IR_CS_ANUAL,8434.63,ok
C4293618.xlsx,IR_CS_ANUAL,3233.4,ok
C4159178.xlsx,IR_CS_ANUAL,16509.89,ok
C4666336.xlsx,IR_CS_ANUAL,26333.52,ok
C4273447.xlsx,IR_CS_ANUAL,15679.42,ok
C4683828.xlsx,IR_CS_ANUAL,8244.4,ok
C4585125.xlsx,IR_CS_ANUAL,21280.94,ok
C4243644.xlsx,IR_CS_ANUAL,35363.59,ok
C3847571.xlsx,IR_CS_ANUAL,25371.68,ok
C4765400.xlsx,IR_CS_ANUAL,35649.94,ok
C4412562.xlsx,IR_CS_ANUAL,16942.26,ok
C3786984.xlsx,IR_CS_ANUAL,11013.52,ok
C4308830.xlsx,IR_CS_ANUAL,13805.71,ok
C4583747.xlsx,IR_CS_ANUAL,23861.88,ok
C4435768.xlsx,IR_CS_ANUAL,12587.98,ok
C4597185.xlsx,IR_CS_ANUAL,30990.02,ok
C3605565.xlsx,IR_CS_ANUAL,29022.46,ok
C4347879.xlsx,IR_CS_ANUAL,10244.57,ok
C4672120.xlsx,IR_CS_ANUAL,24849.8,ok
C3923245.xlsx,IR_CS_ANUAL,15705.15,ok
C4471491.xlsx,IR_CS_ANUAL,27409.91,ok
C4643967.xlsx,IR_CS_ANUAL,8.324.560.000.000.000,ok
C3731325.xlsx,IR_CS_ANUAL,5871.26,ok
C4667695.xlsx,IR_CS_ANUAL,25449.56,ok
C4875890.xlsx,IR_CS_ANUAL,13964.74,ok
C4763089.xlsx,IR_CS_ANUAL,9.037.470.000.000.000,ok
C4325783.xlsx,IR_CS_ANUAL,13319.71,ok
C4535866.xlsx,IR_CS_ANUAL,26764.89,ok
C4044013.xlsx,IR_CS_ANUAL,24814.58,ok
C4400171.xlsx,IR_CS_ANUAL,13198.74,ok
C4193083.xlsx,IR_CS_ANUAL,19009.47,ok
C4084295.xlsx,IR_CS_ANUAL,11559.49,ok
C4826636.xlsx,IR_CS_ANUAL,8534.7,ok
C4526151.xlsx,IR_CS_ANUAL,25933.71,ok
C3601850.xlsx,IR_CS_ANUAL,11702.39,ok
C4583122.xlsx,IR_CS_ANUAL,28619.92,ok
C4523260.xlsx,IR_CS_ANUAL,8692.68,ok
C4429113.xlsx,IR_CS_ANUAL,30029.25,ok
C4199153.xlsx,IR_CS_ANUAL,18641.36,ok
C3582617.xlsx,IR_CS_ANUAL,11933.39,ok
C3755367.xlsx,IR_CS_ANUAL,-12573.36,ok
C4414564.xlsx,IR_CS_ANUAL,12399,ok
C4438661.xlsx,IR_CS_ANUAL,20108.97,ok
C4644661.xlsx,IR_CS_ANUAL,4170.75,ok
C4583652.xlsx,IR_CS_ANUAL,17704.54,ok
C4263564.xlsx,IR_CS_ANUAL,35632.08,ok
C4480980.xlsx,IR_CS_ANUAL,5.437.299.999.999.990,ok
C4438536.xlsx,IR_CS_ANUAL,23642.81,ok
C4339175.xlsx,IR_CS_ANUAL,10787.14,ok
C4709238.xlsx,IR_CS_ANUAL,5.306.119.999.999.990,ok
C3750151.xlsx,IR_CS_ANUAL,16219.26,ok
C4698883.xlsx,IR_CS_ANUAL,20343.59,ok
C4453617.xlsx,IR_CS_ANUAL,9.498.999.999.999.990,ok
C4462429.xlsx,IR_CS_ANUAL,13256.59,ok
C4509536.xlsx,IR_CS_ANUAL,21902.38,ok
C4055562.xlsx,IR_CS_ANUAL,-9666.72,ok
C4672585.xlsx,IR_CS_ANUAL,27961.39,ok
C3587179.xlsx,IR_CS_ANUAL,33479.83,ok
C4512063.xlsx,IR_CS_ANUAL,20814.81,ok
C4320916.xlsx,IR_CS_ANUAL,7919.99,ok
C4685530.xlsx,IR_CS_ANUAL,38844.56,ok
C4920661.xlsx,IR_CS_ANUAL,19711.09,ok
C3712489.xlsx,IR_CS_ANUAL,10176.11,ok
C4402051.xlsx,IR_CS_ANUAL,24585.39,ok
C4280684.xlsx,IR_CS_ANUAL,21067.2,ok
C4369567.xlsx,IR_CS_ANUAL,21693.14,ok
C4549501.xlsx,IR_CS_ANUAL,689.630.000.000.001,ok
C3911983.xlsx,IR_CS_ANUAL,3.707.139.999.999.990,ok
C4780667.xlsx,IR_CS_ANUAL,10894.55,ok
C4444972.xlsx,IR_CS_ANUAL,17618.75,ok
C4180077.xlsx,IR_CS_ANUAL,12608.95,ok
C4475934.xlsx,IR_CS_ANUAL,10102.55,ok
C4368868.xlsx,IR_CS_ANUAL,12577.45,ok
C3905816.xlsx,IR_CS_ANUAL,12333.45,ok
C3739367.xlsx,IR_CS_ANUAL,10894.81,ok
C4044716.xlsx,IR_CS_ANUAL,11884.57,ok
C3770823.xlsx,IR_CS_ANUAL,7844.09,ok
C4098315.xlsx,IR_CS_ANUAL,17554.25,ok
C4609230.xlsx,IR_CS_ANUAL,24476.9,ok
C4682644.xlsx,IR_CS_ANUAL,55833.92,ok
C3823720.xlsx,IR_CS_ANUAL,15595.02,ok
C4890457.xlsx,IR_CS_ANUAL,7.930.260.000.000.000,ok
C4298840.xlsx,IR_CS_ANUAL,21205.29,ok
C4686393.xlsx,IR_CS_ANUAL,22767.98,ok
C4699417.xlsx,IR_CS_ANUAL,37056.2,ok
C3668528.xlsx,IR_CS_ANUAL,9729.34,ok
C3715980.xlsx,IR_CS_ANUAL,6738.14,ok
C4097997.xlsx,IR_CS_ANUAL,16077.27,ok
C4369889.xlsx,IR_CS_ANUAL,32815.46,ok
C3597452.xlsx,IR_CS_ANUAL,33443.15,ok
C4436613.xlsx,IR_CS_ANUAL,18653.91,ok
C4523317.xlsx,IR_CS_ANUAL,24060.42,ok
C4558079.xlsx,IR_CS_ANUAL,33045.04,ok
C4668607.xlsx,IR_CS_ANUAL,23456.48,ok
C4642294.xlsx,IR_CS_ANUAL,25531.62,ok
C4109061.xlsx,IR_CS_ANUAL,4498.07,ok
C4023049.xlsx,IR_CS_ANUAL,6871.63,ok
C4200578.xlsx,IR_CS_ANUAL,2532.83,ok
C4239973.xlsx,IR_CS_ANUAL,8913.32,ok
C3809933.xlsx,IR_CS_ANUAL,6.570.299.999.999.990,ok
C4522590.xlsx,IR_CS_ANUAL,23555.65,ok
C5074144.xlsx,IR_CS_ANUAL,8.973.540.000.000.000,ok
C4479172.xlsx,IR_CS_ANUAL,28859.04,ok
C4420482.xlsx,IR_CS_ANUAL,34364.78,ok
C4606415.xlsx,IR_CS_ANUAL,31226.88,ok
C4183913.xlsx,IR_CS_ANUAL,49758.57,ok
C4322462.xlsx,IR_CS_ANUAL,17180.39,ok
C4331809.xlsx,IR_CS_ANUAL,11545.51,ok
C4081102.xlsx,IR_CS_ANUAL,13759.21,ok
C5047448.xlsx,IR_CS_ANUAL,95155.26,ok
C4697307.xlsx,IR_CS_ANUAL,18451.46,ok
C4586422.xlsx,IR_CS_ANUAL,24715.15,ok
C4858522.xlsx,IR_CS_ANUAL,20036.32,ok
C4844222.xlsx,IR_CS_ANUAL,28858.27,ok
C4626629.xlsx,IR_CS_ANUAL,4.708.630.000.000.000,ok
C3788174.xlsx,IR_CS_ANUAL,12346.73,ok
C3900021.xlsx,IR_CS_ANUAL,3378.32,ok
C4120070.xlsx,IR_CS_ANUAL,28610.29,ok
C4414019.xlsx,IR_CS_ANUAL,3.753.250.999.999.990,ok
C4628803.xlsx,IR_CS_ANUAL,26510.06,ok
C3572382.xlsx,IR_CS_ANUAL,4.394.800.999.999.990,ok
C4495816.xlsx,IR_CS_ANUAL,297992.69,ok
C4868536.xlsx,IR_CS_ANUAL,5090.32,ok
C4968418.xlsx,IR_CS_ANUAL,34534.23,ok
C4076244.xlsx,IR_CS_ANUAL,22471.59,ok
C5066864.xlsx,IR_CS_ANUAL,77248.42,ok
C4614843.xlsx,IR_CS_ANUAL,23118.66,ok
C3833620.xlsx,IR_CS_ANUAL,10278.61,ok
C3947202.xlsx,IR_CS_ANUAL,9872.84,ok
C3968648.xlsx,IR_CS_ANUAL,17377.98,ok
C3924384.xlsx,IR_CS_ANUAL,11778.72,ok
C4722785.xlsx,IR_CS_ANUAL,5.362.720.000.000.000,ok
C4335625.xlsx,IR_CS_ANUAL,27680.55,ok
C4449962.xlsx,IR_CS_ANUAL,3570.53,ok
C4574896.xlsx,IR_CS_ANUAL,1734348.14,ok
C4880356.xlsx,IR_CS_ANUAL,25033.07,ok
C4670170.xlsx,IR_CS_ANUAL,36394.59,ok
C4408179.xlsx,IR_CS_ANUAL,13308,ok
C4432974.xlsx,IR_CS_ANUAL,18081.43,ok
C3568846.xlsx,IR_CS_ANUAL,8828.36,ok
C4603560.xlsx,IR_CS_ANUAL,33659.67,ok
C3810094.xlsx,IR_CS_ANUAL,8258.18,ok
C4612480.xlsx,IR_CS_ANUAL,23089.95,ok
C4416875.xlsx,IR_CS_ANUAL,16057.94,ok
C4799108.xlsx,IR_CS_ANUAL,509.75,ok
C3811432.xlsx,IR_CS_ANUAL,37542.6,ok
C4542926.xlsx,IR_CS_ANUAL,32287.74,ok
C4262709.xlsx,IR_CS_ANUAL,7.552.810.000.000.000,ok
C4543262.xlsx,IR_CS_ANUAL,28393.2,ok
C3632440.xlsx,IR_CS_ANUAL,16688.7,ok
C3773614.xlsx,IR_CS_ANUAL,4.928.119.999.999.990,ok
C4489932.xlsx,IR_CS_ANUAL,17113.26,ok
C4461321.xlsx,IR_CS_ANUAL,17042.93,ok
C3951670.xlsx,IR_CS_ANUAL,13645.37,ok
C5006182.xlsx,IR_CS_ANUAL,34720.79,ok
C4588162.xlsx,IR_CS_ANUAL,11818.94,ok
C3631847.xlsx,IR_CS_ANUAL,8.033.959.999.999.990,ok
C3942174.xlsx,IR_CS_ANUAL,28145.58,ok
C3561712.xlsx,IR_CS_ANUAL,8818.82,ok
C4158467.xlsx,IR_CS_ANUAL,6467.23,ok
C4404676.xlsx,IR_CS_ANUAL,22262.22,ok
C4555549.xlsx,IR_CS_ANUAL,27531.03,ok
C4541193.xlsx,IR_CS_ANUAL,20174.66,ok
C4524860.xlsx,IR_CS_ANUAL,9954.11,ok
C3625093.xlsx,IR_CS_ANUAL,11145.61,ok
C3849679.xlsx,IR_CS_ANUAL,11302.65,ok
C4815775.xlsx,IR_CS_ANUAL,31236.92,ok
C4379599.xlsx,IR_CS_ANUAL,10715.6,ok
C4449965.xlsx,IR_CS_ANUAL,15883.42,ok
C4142115.xlsx,IR_CS_ANUAL,11342.38,ok
C3806778.xlsx,IR_CS_ANUAL,16700.07,ok
C4277142.xlsx,IR_CS_ANUAL,4487.52,ok
C4905115.xlsx,IR_CS_ANUAL,7.137.360.000.000.000,ok
C4409567.xlsx,IR_CS_ANUAL,17264.65,ok
C3989922.xlsx,IR_CS_ANUAL,29354.79,ok
C4408563.xlsx,IR_CS_ANUAL,14687.67,ok
C4466652.xlsx,IR_CS_ANUAL,3664.82,ok
C3816035.xlsx,IR_CS_ANUAL,22146.86,ok
C4614443.xlsx,IR_CS_ANUAL,18111.92,ok
C4678857.xlsx,IR_CS_ANUAL,5119.77,ok
C3741235.xlsx,IR_CS_ANUAL,11323.78,ok
C4357645.xlsx,IR_CS_ANUAL,13586.47,ok
C4293813.xlsx,IR_CS_ANUAL,12120.73,ok
C4633700.xlsx,IR_CS_ANUAL,24632.52,ok
C3753623.xlsx,IR_CS_ANUAL,5.345.960.000.000.000,ok
C4434103.xlsx,IR_CS_ANUAL,13332.55,ok
C4285616.xlsx,IR_CS_ANUAL,3.577.539.999.999.990,ok
C4491560.xlsx,IR_CS_ANUAL,19034.85,ok
C4357216.xlsx,IR_CS_ANUAL,6.939.119.999.999.990,ok
C4183609.xlsx,IR_CS_ANUAL,11507.59,ok
C4378581.xlsx,IR_CS_ANUAL,8670.32,ok
C4693234.xlsx,IR_CS_ANUAL,16876.43,ok
C5021493.xlsx,IR_CS_ANUAL,25018.92,ok
C4629662.xlsx,IR_CS_ANUAL,17095.66,ok
C4017800.xlsx,IR_CS_ANUAL,13493.18,ok
C4481422.xlsx,IR_CS_ANUAL,8420.7,ok
C4655482.xlsx,IR_CS_ANUAL,23113.95,ok
C4631939.xlsx,IR_CS_ANUAL,21831.19,ok
C4288609.xlsx,IR_CS_ANUAL,7326.38,ok
C4971758.xlsx,IR_CS_ANUAL,17813.47,ok
C4212394.xlsx,IR_CS_ANUAL,15847.71,ok
C4509853.xlsx,IR_CS_ANUAL,16010.15,ok
C3852402.xlsx,IR_CS_ANUAL,23119.19,ok
C4458089.xlsx,IR_CS_ANUAL,19242.31,ok
C3904186.xlsx,IR_CS_ANUAL,13068.64,ok
C4696379.xlsx,IR_CS_ANUAL,9997,ok
C4597594.xlsx,IR_CS_ANUAL,29395.61,ok
C3947396.xlsx,IR_CS_ANUAL,24457.35,ok
C4575626.xlsx,IR_CS_ANUAL,-272.49,ok
C3670460.xlsx,IR_CS_ANUAL,56663,ok
C4809578.xlsx,IR_CS_ANUAL,28673.03,ok
C3948480.xlsx,IR_CS_ANUAL,10710.39,ok
C3904670.xlsx,IR_CS_ANUAL,9171.65,ok
C4461719.xlsx,IR_CS_ANUAL,10466.46,ok
C4529502.xlsx,IR_CS_ANUAL,4.554.380.000.000.000,ok
C3715264.xlsx,IR_CS_ANUAL,8356.65,ok
C4828629.xlsx,IR_CS_ANUAL,12226.13,ok
C4888507.xlsx,IR_CS_ANUAL,21251.02,ok
C4378336.xlsx,IR_CS_ANUAL,21334.95,ok
C3680969.xlsx,IR_CS_ANUAL,14123.15,ok
C4293550.xlsx,IR_CS_ANUAL,11388.71,ok
C4423539.xlsx,IR_CS_ANUAL,9813.2,ok
C3725480.xlsx,IR_CS_ANUAL,14886.98,ok
C4522099.xlsx,IR_CS_ANUAL,29770.26,ok
C3919087.xlsx,IR_CS_ANUAL,4.621.130.000.000.000,ok
C4272588.xlsx,IR_CS_ANUAL,12782.84,ok
C4191348.xlsx,IR_CS_ANUAL,12609.89,ok
C4537423.xlsx,IR_CS_ANUAL,-1500,ok
C4526530.xlsx,IR_CS_ANUAL,25056.8,ok
C4260655.xlsx,IR_CS_ANUAL,7185.29,ok
C3789011.xlsx,IR_CS_ANUAL,7974.68,ok
C4790932.xlsx,IR_CS_ANUAL,14939.01,ok
C4624043.xlsx,IR_CS_ANUAL,24451.03,ok
C3766711.xlsx,IR_CS_ANUAL,26171.85,ok
C5016871.xlsx,IR_CS_ANUAL,24605.85,ok
C3896706.xlsx,IR_CS_ANUAL,18772.97,ok
C4478563.xlsx,IR_CS_ANUAL,3.979.610.000.000.000,ok
C3883745.xlsx,IR_CS_ANUAL,10951.67,ok
C3935205.xlsx,IR_CS_ANUAL,2.731.639.999.999.990,ok
C4156735.xlsx,IR_CS_ANUAL,14763.16,ok
C4583285.xlsx,IR_CS_ANUAL,17842.85,ok
C4282274.xlsx,IR_CS_ANUAL,14051.09,ok
C4468682.xlsx,IR_CS_ANUAL,15550.6,ok
C4427775.xlsx,IR_CS_ANUAL,24753.52,ok
C4895839.xlsx,IR_CS_ANUAL,32155.38,ok
C4564730.xlsx,IR_CS_ANUAL,32998.17,ok
C4508117.xlsx,IR_CS_ANUAL,21499.59,ok
C4472572.xlsx,IR_CS_ANUAL,14255.77,ok
C4010234.xlsx,IR_CS_ANUAL,10027.8,ok
C4575631.xlsx,IR_CS_ANUAL,-334.23,ok
C4012908.xlsx,IR_CS_ANUAL,25166.42,ok
C4004607.xlsx,IR_CS_ANUAL,12165.27,ok
C4581201.xlsx,IR_CS_ANUAL,13435.54,ok
C4840193.xlsx,IR_CS_ANUAL,23051.95,ok
C4136822.xlsx,IR_CS_ANUAL,1.300.300.000.000.000,ok
C3672984.xlsx,IR_CS_ANUAL,22472,ok
C3849855.xlsx,IR_CS_ANUAL,18190.98,ok
C4831448.xlsx,IR_CS_ANUAL,15287.18,ok
C4475324.xlsx,IR_CS_ANUAL,21249.64,ok
C5070813.xlsx,IR_CS_ANUAL,-30483.86,ok
C4360174.xlsx,IR_CS_ANUAL,37989.49,ok
C4557994.xlsx,IR_CS_ANUAL,31497.12,ok
C4485188.xlsx,IR_CS_ANUAL,36472.48,ok
C3907758.xlsx,IR_CS_ANUAL,19490.92,ok
C4289807.xlsx,IR_CS_ANUAL,4.590.369.999.999.990,ok
C4521662.xlsx,IR_CS_ANUAL,36145.77,ok
C4280121.xlsx,IR_CS_ANUAL,4999.43,ok
C4544783.xlsx,IR_CS_ANUAL,30737.7,ok
C4315129.xlsx,IR_CS_ANUAL,23892.72,ok
C3598651.xlsx,IR_CS_ANUAL,23703.25,ok
C4680066.xlsx,IR_CS_ANUAL,-2230.83,ok
C4412623.xlsx,IR_CS_ANUAL,23835.58,ok
C4358838.xlsx,IR_CS_ANUAL,24627.86,ok
C4449299.xlsx,IR_CS_ANUAL,18046.55,ok
C4041953.xlsx,IR_CS_ANUAL,44572.97,ok
C4380940.xlsx,IR_CS_ANUAL,4.021.950.000.000.000,ok
C4625485.xlsx,IR_CS_ANUAL,30861.66,ok
C3777974.xlsx,IR_CS_ANUAL,13411.01,ok
C4540646.xlsx,IR_CS_ANUAL,37571.76,ok
C3893383.xlsx,IR_CS_ANUAL,12619.78,ok
C4523298.xlsx,IR_CS_ANUAL,17223.56,ok
C4132588.xlsx,IR_CS_ANUAL,12611.55,ok
C4560119.xlsx,IR_CS_ANUAL,30758.4,ok
C4619364.xlsx,IR_CS_ANUAL,21825.14,ok
C4250193.xlsx,IR_CS_ANUAL,26803.85,ok
C4630632.xlsx,IR_CS_ANUAL,29000.25,ok
C3964629.xlsx,IR_CS_ANUAL,11384.39,ok
C4276144.xlsx,IR_CS_ANUAL,16945.92,ok
C4658793.xlsx,IR_CS_ANUAL,61671.1,ok
C5066532.xlsx,IR_CS_ANUAL,-1671639.76,ok
C4381783.xlsx,IR_CS_ANUAL,8902.95,ok
C4582680.xlsx,IR_CS_ANUAL,13882.17,ok
C4460613.xlsx,IR_CS_ANUAL,8150.83,ok
C4455746.xlsx,IR_CS_ANUAL,17055.77,ok
C4518014.xlsx,IR_CS_ANUAL,18964.94,ok
C4484998.xlsx,IR_CS_ANUAL,18104.75,ok
C3756387.xlsx,IR_CS_ANUAL,12159.69,ok
C4648306.xlsx,IR_CS_ANUAL,10500.31,ok
C4842491.xlsx,IR_CS_ANUAL,15780.15,ok
C4446432.xlsx,IR_CS_ANUAL,22482.83,ok
C4239025.xlsx,IR_CS_ANUAL,13088.17,ok
C4354635.xlsx,IR_CS_ANUAL,6027.59,ok
C4055657.xlsx,IR_CS_ANUAL,10419.17,ok
C4148803.xlsx,IR_CS_ANUAL,37673.1,ok
C5010717.xlsx,IR_CS_ANUAL,54696.27,ok
C4536600.xlsx,IR_CS_ANUAL,23612.27,ok
C4891497.xlsx,IR_CS_ANUAL,29325.75,ok
C3925505.xlsx,IR_CS_ANUAL,9256.69,ok
C3697984.xlsx,IR_CS_ANUAL,17319.9,ok
C3776326.xlsx,IR_CS_ANUAL,12383.54,ok
C4087400.xlsx,IR_CS_ANUAL,14991.27,ok
C4125380.xlsx,IR_CS_ANUAL,23231.43,ok
C4411658.xlsx,IR_CS_ANUAL,5008.92,ok
C4616989.xlsx,IR_CS_ANUAL,21588.12,ok
C4374447.xlsx,IR_CS_ANUAL,51593.1,ok
C4467992.xlsx,IR_CS_ANUAL,36168.5,ok
C3983413.xlsx,IR_CS_ANUAL,12330.75,ok
C3732145.xlsx,IR_CS_ANUAL,7076.48,ok
C3695309.xlsx,IR_CS_ANUAL,10853.05,ok
C3925071.xlsx,IR_CS_ANUAL,33814.39,ok
C4109348.xlsx,IR_CS_ANUAL,8477.25,ok
C4880294.xlsx,IR_CS_ANUAL,23781.41,ok
C3845858.xlsx,IR_CS_ANUAL,12988.88,ok
C4769191.xlsx,IR_CS_ANUAL,911.119.999.999.999,ok
C4786015.xlsx,IR_CS_ANUAL,14926.52,ok
C4028360.xlsx,IR_CS_ANUAL,21859.35,ok
C4502540.xlsx,IR_CS_ANUAL,19495.13,ok
C4403496.xlsx,IR_CS_ANUAL,10463.82,ok
C4561058.xlsx,IR_CS_ANUAL,13749.89,ok
C3671451.xlsx,IR_CS_ANUAL,19023.77,ok
C4856498.xlsx,IR_CS_ANUAL,4.934.799.999.999.990,ok
C4680741.xlsx,IR_CS_ANUAL,-3129.99,ok
C4276140.xlsx,IR_CS_ANUAL,7892.49,ok
C4446282.xlsx,IR_CS_ANUAL,14666.79,ok
