arquivo,valor_ultimo_na_linha,status
C3086026.xlsx,3.637978807091713e-12,ok
C3086498.xlsx,0.0,ok
C3085387.xlsx,0.0,ok
C3086800.xlsx,0.0,ok
C3085410.xlsx,0.0,ok
C3086804.xlsx,0.0,ok
C3086816.xlsx,0.0,ok
C3086847.xlsx,-7.275957614183426e-12,ok
C3086917.xlsx,0.0,ok
C3087786.xlsx,0.0,ok
C3087203.xlsx,-3.637978807091713e-12,ok
C3087766.xlsx,4.547473508864641e-12,ok
C3087450.xlsx,-1.8189894035458565e-12,ok
C3088011.xlsx,-7.275957614183426e-12,ok
C3087511.xlsx,3.637978807091713e-12,ok
C3088196.xlsx,0.0,ok
C3088218.xlsx,7.275957614183426e-12,ok
C3088332.xlsx,0.0,ok
C3088551.xlsx,3.637978807091713e-12,ok
C3088325.xlsx,0.0,ok
C3088710.xlsx,-3.637978807091713e-12,ok
C3088220.xlsx,0.0,ok
C3089000.xlsx,-9.094947017729282e-13,ok
C3089529.xlsx,0.0,ok
C3089512.xlsx,7.275957614183426e-12,ok
C3089188.xlsx,0.0,ok
C3089214.xlsx,0.0,ok
C3089554.xlsx,1.8189894035458565e-12,ok
C3089165.xlsx,0.0,ok
C3089595.xlsx,0.0,ok
C3089778.xlsx,-7.275957614183426e-12,ok
C3091194.xlsx,0.0,ok
C3090660.xlsx,0.0,ok
C3089955.xlsx,0.0,ok
C3090463.xlsx,-5.4569682106375694e-12,ok
C3091249.xlsx,-1.8189894035458565e-12,ok
C3091341.xlsx,0.0,ok
C3091336.xlsx,0.0,ok
C3091670.xlsx,0.0,ok
C3091436.xlsx,-3.637978807091713e-12,ok
C3091536.xlsx,-3.637978807091713e-12,ok
C3091675.xlsx,7.275957614183426e-12,ok
C3091699.xlsx,0.0,ok
C3091985.xlsx,0.0,ok
C3092112.xlsx,0.0,ok
C3091764.xlsx,0.0,ok
C3092441.xlsx,-1.8189894035458565e-12,ok
C3092333.xlsx,0.0,ok
C3092594.xlsx,0.0,ok
C3092619.xlsx,0.0,ok
C3092854.xlsx,23220.49,ok
C3092625.xlsx,0.0,ok
C3092842.xlsx,0.0,ok
C3092853.xlsx,0.0,ok
C3093282.xlsx,0.0,ok
C3093023.xlsx,0.0,ok
C3093685.xlsx,9.094947017729282e-13,ok
C3093906.xlsx,0.0,ok
C3095412.xlsx,0.0,ok
C3093909.xlsx,-2.9103830456733704e-11,ok
C3094955.xlsx,0.0,ok
C3095576.xlsx,-7.275957614183426e-12,ok
C3096472.xlsx,0.0,ok
C3096903.xlsx,0.0,ok
C3096697.xlsx,1.8189894035458565e-12,ok
C3096433.xlsx,0.0,ok
C3097098.xlsx,0.0,ok
C3096953.xlsx,1.8189894035458565e-12,ok
C3097140.xlsx,-1.8189894035458565e-12,ok
C3097461.xlsx,0.0,ok
C3097223.xlsx,7.275957614183426e-12,ok
C3097216.xlsx,1.8189894035458565e-12,ok
C3097488.xlsx,0.0,ok
C3097795.xlsx,0.0,ok
C3097778.xlsx,0.0,ok
C3097504.xlsx,-3.637978807091713e-12,ok
C3097881.xlsx,0.0,ok
C3098068.xlsx,-1.8189894035458565e-12,ok
C3098348.xlsx,-4.547473508864641e-12,ok
C3098031.xlsx,-3.637978807091713e-12,ok
C3098516.xlsx,7.275957614183426e-12,ok
C3098450.xlsx,-7.275957614183426e-12,ok
C3098522.xlsx,3.637978807091713e-12,ok
C3098846.xlsx,0.0,ok
C3098964.xlsx,0.0,ok
C3098573.xlsx,3.637978807091713e-12,ok
C3099236.xlsx,0.0,ok
C3099977.xlsx,-7.275957614183426e-12,ok
C3099914.xlsx,-3.637978807091713e-12,ok
C3100063.xlsx,0.0,ok
C3100270.xlsx,0.0,ok
C3100348.xlsx,0.0,ok
C3100275.xlsx,1.8189894035458565e-12,ok
C3100456.xlsx,0.0,ok
C3100740.xlsx,0.0,ok
C3100831.xlsx,0.0,ok
C3101153.xlsx,-9.094947017729282e-13,ok
C3101860.xlsx,7.275957614183426e-12,ok
C3101350.xlsx,0.0,ok
C3101575.xlsx,0.0,ok
C3102397.xlsx,1.8189894035458565e-12,ok
C3101271.xlsx,-26604.86,ok
C3102240.xlsx,-3.637978807091713e-12,ok
C3101954.xlsx,-9.094947017729282e-13,ok
C3102656.xlsx,-7.275957614183426e-12,ok
C3103017.xlsx,7.275957614183426e-12,ok
C3102461.xlsx,0.0,ok
C3102830.xlsx,0.0,ok
C3102988.xlsx,0.0,ok
C3103197.xlsx,0.0,ok
C3103351.xlsx,0.0,ok
C3103473.xlsx,7.275957614183426e-12,ok
C3103561.xlsx,0.0,ok
C3103584.xlsx,-7.275957614183426e-12,ok
C3103703.xlsx,0.0,ok
C3104747.xlsx,7.275957614183426e-12,ok
C3104750.xlsx,7.275957614183426e-12,ok
C3104221.xlsx,1.8189894035458565e-12,ok
C3104917.xlsx,3.637978807091713e-12,ok
C3104220.xlsx,-136992.66,ok
C3105477.xlsx,0.0,ok
C3105428.xlsx,0.0,ok
C3104995.xlsx,-1.8189894035458565e-12,ok
C3105668.xlsx,-9.094947017729282e-13,ok
C3105700.xlsx,9.094947017729282e-13,ok
C3105726.xlsx,7.275957614183426e-12,ok
C3105868.xlsx,1.8189894035458565e-12,ok
C3106150.xlsx,-9.094947017729282e-13,ok
C3106325.xlsx,0.0,ok
C3106347.xlsx,0.0,ok
C3106945.xlsx,0.0,ok
C3107037.xlsx,0.0,ok
C3107146.xlsx,3.637978807091713e-12,ok
C3107369.xlsx,0.0,ok
C3107497.xlsx,7.275957614183426e-12,ok
C3107354.xlsx,-1.8189894035458565e-12,ok
C3107480.xlsx,3.637978807091713e-12,ok
C3107243.xlsx,6.339999999996508,ok
C3107314.xlsx,1.8189894035458565e-12,ok
C3107842.xlsx,0.0,ok
C3107884.xlsx,0.0,ok
C3107584.xlsx,-9.094947017729282e-13,ok
C3108188.xlsx,-3.637978807091713e-12,ok
C3108001.xlsx,-9.094947017729282e-13,ok
C3108304.xlsx,0.0,ok
C3108346.xlsx,0.0,ok
C3108386.xlsx,-1.4551915228366852e-11,ok
C3108361.xlsx,-3.637978807091713e-12,ok
C3108390.xlsx,0.0,ok
C3108716.xlsx,0.0,ok
C3109196.xlsx,1.8189894035458565e-12,ok
C3108372.xlsx,-3.637978807091713e-12,ok
C3108779.xlsx,0.0,ok
C3109258.xlsx,0.0,ok
C3109269.xlsx,3.637978807091713e-12,ok
C3109502.xlsx,0.0,ok
C3109445.xlsx,3.637978807091713e-12,ok
C3109563.xlsx,0.0,ok
C3109767.xlsx,0.0,ok
C3109686.xlsx,1.8189894035458565e-12,ok
C3109780.xlsx,0.0,ok
C3109995.xlsx,-3.637978807091713e-12,ok
C3110056.xlsx,3.637978807091713e-12,ok
C3110374.xlsx,0.0,ok
C3110348.xlsx,3.637978807091713e-12,ok
C3110476.xlsx,0.0,ok
C3110459.xlsx,0.0,ok
C3110969.xlsx,-3.637978807091713e-12,ok
C3111012.xlsx,-3.637978807091713e-12,ok
C3111039.xlsx,0.0,ok
C3111084.xlsx,0.0,ok
C3111592.xlsx,9.094947017729282e-13,ok
C3111513.xlsx,1.8189894035458565e-12,ok
C3111811.xlsx,7.275957614183426e-12,ok
C3111958.xlsx,0.0,ok
C3112563.xlsx,3.637978807091713e-12,ok
C3113030.xlsx,0.0,ok
C3113537.xlsx,0.0,ok
C3112697.xlsx,1.8189894035458565e-12,ok
C3112739.xlsx,-9.094947017729282e-13,ok
C3113974.xlsx,-9.094947017729282e-12,ok
C3114402.xlsx,-3.637978807091713e-12,ok
C3114589.xlsx,0.0,ok
C3114599.xlsx,1.8189894035458565e-12,ok
C3114373.xlsx,3.637978807091713e-12,ok
C3115087.xlsx,-1.8189894035458565e-12,ok
C3114891.xlsx,3.637978807091713e-12,ok
C3114803.xlsx,0.0,ok
C3115106.xlsx,1.8189894035458565e-12,ok
C3115276.xlsx,0.0,ok
C3115781.xlsx,0.0,ok
C3115183.xlsx,-3.637978807091713e-12,ok
C3115307.xlsx,5.4569682106375694e-12,ok
C3115277.xlsx,0.0,ok
C3115130.xlsx,0.0,ok
C3116377.xlsx,3.637978807091713e-12,ok
C3116034.xlsx,7.275957614183426e-12,ok
C3116384.xlsx,0.0,ok
C3116250.xlsx,0.0,ok
C3116027.xlsx,7.275957614183426e-12,ok
C3117022.xlsx,0.0,ok
C3116835.xlsx,0.0,ok
C3117187.xlsx,-1.8189894035458565e-12,ok
C3117099.xlsx,0.0,ok
C3117149.xlsx,0.0,ok
C3117493.xlsx,0.0,ok
C3117076.xlsx,9.094947017729282e-13,ok
C3117244.xlsx,0.0,ok
C3117501.xlsx,3.637978807091713e-12,ok
C3117578.xlsx,-1.8189894035458565e-12,ok
C3118018.xlsx,-3.637978807091713e-12,ok
C3118019.xlsx,0.0,ok
C3118472.xlsx,-3.637978807091713e-12,ok
C3119139.xlsx,-5.4569682106375694e-12,ok
C3119026.xlsx,0.0,ok
C3118954.xlsx,7.275957614183426e-12,ok
C3119140.xlsx,-7.275957614183426e-12,ok
C3119579.xlsx,-7.275957614183426e-12,ok
C3119390.xlsx,-34170.6,ok
C3119705.xlsx,0.0,ok
C3119558.xlsx,0.0,ok
C3119712.xlsx,-3.637978807091713e-12,ok
C3119869.xlsx,-34250.0,ok
C3119915.xlsx,-9.094947017729282e-13,ok
C3120208.xlsx,0.0,ok
C3120652.xlsx,0.0,ok
C3120522.xlsx,0.0,ok
C3120263.xlsx,0.0,ok
C3120083.xlsx,7.275957614183426e-12,ok
C3120776.xlsx,-3.637978807091713e-12,ok
C3121315.xlsx,-1.8189894035458565e-12,ok
C3120765.xlsx,3.637978807091713e-12,ok
C3121550.xlsx,-2.7284841053187847e-12,ok
C3121811.xlsx,-1.8189894035458565e-12,ok
C3121494.xlsx,-4.547473508864641e-12,ok
C3121580.xlsx,9.094947017729282e-13,ok
C3121912.xlsx,22712.980000000003,ok
C3121827.xlsx,-543301.6599999999,ok
C3121851.xlsx,-3.637978807091713e-12,ok
C3121868.xlsx,0.0,ok
C3121921.xlsx,-3.637978807091713e-12,ok
C3122444.xlsx,0.0,ok
C3122453.xlsx,-3.637978807091713e-12,ok
C3122540.xlsx,1.4551915228366852e-11,ok
C3122596.xlsx,-5.4569682106375694e-12,ok
C3122163.xlsx,-1.8189894035458565e-12,ok
C3122556.xlsx,-1.8189894035458565e-12,ok
C3122625.xlsx,-1.8189894035458565e-12,ok
C3122814.xlsx,0.0,ok
C3123262.xlsx,0.0,ok
C3123853.xlsx,-7.275957614183426e-12,ok
C3123112.xlsx,3.637978807091713e-12,ok
C3124088.xlsx,0.0,ok
C3123252.xlsx,0.0,ok
C3124165.xlsx,-9.094947017729282e-13,ok
C3123941.xlsx,3.637978807091713e-12,ok
C3125220.xlsx,0.0,ok
C3124927.xlsx,0.0,ok
C3125664.xlsx,0.0,ok
C3126134.xlsx,0.0,ok
C3126542.xlsx,0.0,ok
C3124889.xlsx,-3.637978807091713e-12,ok
C3126571.xlsx,0.0,ok
C3126627.xlsx,-7.275957614183426e-12,ok
C3126680.xlsx,3.637978807091713e-12,ok
C3127166.xlsx,0.0,ok
C3127601.xlsx,0.0,ok
C3126717.xlsx,0.0,ok
C3127545.xlsx,0.0,ok
C3127706.xlsx,0.0,ok
C3127223.xlsx,3.637978807091713e-12,ok
C3127622.xlsx,3.637978807091713e-12,ok
C3127761.xlsx,0.0,ok
C3127756.xlsx,-3.637978807091713e-12,ok
C3127781.xlsx,0.0,ok
C3127880.xlsx,-1.8189894035458565e-12,ok
C3128252.xlsx,-166295.72,ok
C3128596.xlsx,0.0,ok
C3128231.xlsx,0.0,ok
C3128453.xlsx,0.0,ok
C3128903.xlsx,0.0,ok
C3128978.xlsx,0.0,ok
C3129318.xlsx,-3.637978807091713e-12,ok
C3129320.xlsx,0.0,ok
C3129806.xlsx,-3.637978807091713e-12,ok
C3129751.xlsx,0.0,ok
C3130044.xlsx,-1.4551915228366852e-11,ok
C3129913.xlsx,0.0,ok
C3130066.xlsx,0.0,ok
C3129923.xlsx,0.0,ok
C3130325.xlsx,-7.275957614183426e-12,ok
C3130513.xlsx,0.0,ok
C3130520.xlsx,-3.637978807091713e-12,ok
C3130597.xlsx,-3.637978807091713e-12,ok
C3130603.xlsx,0.0,ok
C3131173.xlsx,0.0,ok
C3131427.xlsx,3.637978807091713e-12,ok
C3130734.xlsx,-22266.68,ok
C3131328.xlsx,1.8189894035458565e-12,ok
C3131650.xlsx,-3.637978807091713e-12,ok
C3131645.xlsx,0.0,ok
C3131755.xlsx,0.0,ok
C3131687.xlsx,0.0,ok
C3132489.xlsx,-5.4569682106375694e-12,ok
C3132163.xlsx,0.0,ok
C3131852.xlsx,-3.637978807091713e-12,ok
C3133235.xlsx,-1.8189894035458565e-12,ok
C3133040.xlsx,1.8189894035458565e-12,ok
C3133079.xlsx,0.0,ok
C3134055.xlsx,3.637978807091713e-12,ok
C3134071.xlsx,-3.637978807091713e-12,ok
C3134267.xlsx,0.0,ok
C3134184.xlsx,3.637978807091713e-12,ok
C3134971.xlsx,0.0,ok
C3134481.xlsx,1.8189894035458565e-12,ok
C3134527.xlsx,0.0,ok
C3134602.xlsx,-9.094947017729282e-13,ok
C3134993.xlsx,-3.637978807091713e-12,ok
C3135125.xlsx,1.8189894035458565e-12,ok
C3135335.xlsx,0.0,ok
C3135517.xlsx,-3.637978807091713e-12,ok
C3135442.xlsx,-3.637978807091713e-12,ok
C3135904.xlsx,0.0,ok
C3135449.xlsx,-7.275957614183426e-12,ok
C3135850.xlsx,0.0,ok
C3136267.xlsx,0.0,ok
C3136127.xlsx,0.0,ok
C3136213.xlsx,0.0,ok
C3137141.xlsx,3.637978807091713e-12,ok
C3136596.xlsx,1.8189894035458565e-12,ok
C3136639.xlsx,-1.8189894035458565e-12,ok
C3136535.xlsx,0.0,ok
C3137291.xlsx,3.637978807091713e-12,ok
C3136908.xlsx,7.275957614183426e-12,ok
C3137643.xlsx,0.0,ok
C3137662.xlsx,0.0,ok
C3137709.xlsx,-3.637978807091713e-12,ok
C3138312.xlsx,-1.8189894035458565e-12,ok
C3137407.xlsx,-3.637978807091713e-12,ok
C3137691.xlsx,7.275957614183426e-12,ok
C3138477.xlsx,0.0,ok
C3138677.xlsx,1.8189894035458565e-12,ok
C3138945.xlsx,0.0,ok
C3138894.xlsx,3.637978807091713e-12,ok
C3138916.xlsx,7.275957614183426e-12,ok
C3138889.xlsx,0.0,ok
C3139123.xlsx,-9.094947017729282e-13,ok
C3139375.xlsx,0.0,ok
C3139146.xlsx,0.0,ok
C3140037.xlsx,0.0,ok
C3139499.xlsx,0.0,ok
C3139832.xlsx,0.0,ok
C3139892.xlsx,2.9103830456733704e-11,ok
C3140114.xlsx,0.0,ok
C3140220.xlsx,0.0,ok
C3140150.xlsx,0.0,ok
C3140387.xlsx,-1.8189894035458565e-12,ok
C3140499.xlsx,0.0,ok
C3140744.xlsx,7.275957614183426e-12,ok
C3140713.xlsx,0.0,ok
C3141070.xlsx,0.0,ok
C3141284.xlsx,0.0,ok
C3141387.xlsx,0.0,ok
C3141357.xlsx,7.275957614183426e-12,ok
C3141521.xlsx,0.0,ok
C3141806.xlsx,0.0,ok
C3141817.xlsx,1.8189894035458565e-12,ok
C3141986.xlsx,0.0,ok
C3142133.xlsx,2.7284841053187847e-12,ok
C3141848.xlsx,1.8189894035458565e-12,ok
C3142248.xlsx,-3.637978807091713e-12,ok
C3142134.xlsx,7.275957614183426e-12,ok
C3142362.xlsx,0.0,ok
C3142144.xlsx,5.4569682106375694e-12,ok
C3143056.xlsx,-7.275957614183426e-12,ok
C3143269.xlsx,0.0,ok
C3143253.xlsx,0.0,ok
C3143366.xlsx,0.0,ok
C3142638.xlsx,0.0,ok
C3143361.xlsx,-1.8189894035458565e-12,ok
C3143426.xlsx,-7.275957614183426e-12,ok
C3143631.xlsx,1.8189894035458565e-12,ok
C3143531.xlsx,0.0,ok
C3143714.xlsx,0.0,ok
C3143684.xlsx,0.0,ok
C3143862.xlsx,-9.094947017729282e-13,ok
C3144045.xlsx,7.275957614183426e-12,ok
C3144122.xlsx,0.0,ok
C3144494.xlsx,2.7284841053187847e-12,ok
C3144548.xlsx,7.275957614183426e-12,ok
C3144899.xlsx,0.0,ok
C3144460.xlsx,-3.637978807091713e-12,ok
C3144927.xlsx,-7.275957614183426e-12,ok
C3144945.xlsx,0.0,ok
C3144905.xlsx,0.0,ok
C3144947.xlsx,7.275957614183426e-12,ok
C3145061.xlsx,0.0,ok
C3145424.xlsx,-3.637978807091713e-12,ok
C3145612.xlsx,0.0,ok
C3145024.xlsx,-2.1827872842550278e-11,ok
C3145388.xlsx,-1.8189894035458565e-12,ok
C3145561.xlsx,0.0,ok
C3145842.xlsx,0.0,ok
C3145970.xlsx,0.0,ok
C3145883.xlsx,0.0,ok
C3146830.xlsx,2.1827872842550278e-11,ok
C3146488.xlsx,7.275957614183426e-12,ok
C3146863.xlsx,0.0,ok
C3147100.xlsx,-3.637978807091713e-12,ok
C3146807.xlsx,3.637978807091713e-12,ok
C3147125.xlsx,0.0,ok
C3147128.xlsx,0.0,ok
C3147212.xlsx,3.637978807091713e-12,ok
C3147787.xlsx,0.0,ok
C3147655.xlsx,0.0,ok
C3147326.xlsx,-7.275957614183426e-12,ok
C3147560.xlsx,-7.275957614183426e-12,ok
C3147936.xlsx,0.0,ok
C3148059.xlsx,0.0,ok
C3148183.xlsx,0.0,ok
C3147859.xlsx,0.0,ok
C3148440.xlsx,0.0,ok
C3148431.xlsx,0.0,ok
C3148547.xlsx,0.0,ok
C3148641.xlsx,3.637978807091713e-12,ok
C3148923.xlsx,0.0,ok
C3148846.xlsx,0.0,ok
C3149677.xlsx,-4.547473508864641e-13,ok
C3149809.xlsx,0.0,ok
C3150029.xlsx,0.0,ok
C3150264.xlsx,1.8189894035458565e-12,ok
C3150650.xlsx,0.0,ok
C3150381.xlsx,3.637978807091713e-12,ok
C3151306.xlsx,7.275957614183426e-12,ok
C3150892.xlsx,0.0,ok
C3151405.xlsx,0.0,ok
C3151818.xlsx,0.0,ok
C3151495.xlsx,-3.637978807091713e-12,ok
C3151851.xlsx,0.0,ok
C3151870.xlsx,3.637978807091713e-12,ok
C3151998.xlsx,0.0,ok
C3152082.xlsx,3.637978807091713e-12,ok
C3152112.xlsx,0.0,ok
C3152503.xlsx,0.0,ok
C3152627.xlsx,-2.9103830456733704e-11,ok
C3153875.xlsx,7.275957614183426e-12,ok
C3154137.xlsx,0.0,ok
C3153959.xlsx,0.0,ok
C3153904.xlsx,-40279.88,ok
C3152836.xlsx,0.0,ok
C3154151.xlsx,0.0,ok
C3154290.xlsx,-3.637978807091713e-12,ok
C3154609.xlsx,0.0,ok
C3154758.xlsx,-1.8189894035458565e-12,ok
C3154493.xlsx,-1.4551915228366852e-11,ok
C3154807.xlsx,-3.637978807091713e-12,ok
C3154606.xlsx,-3.637978807091713e-12,ok
C3155049.xlsx,0.0,ok
C3155347.xlsx,7.275957614183426e-12,ok
C3155085.xlsx,0.0,ok
C3155099.xlsx,3.637978807091713e-12,ok
C3155531.xlsx,-7.275957614183426e-12,ok
C3155191.xlsx,0.0,ok
C3155565.xlsx,9.094947017729282e-13,ok
C3155792.xlsx,1.8189894035458565e-12,ok
C3155826.xlsx,0.0,ok
C3156917.xlsx,-3.637978807091713e-12,ok
C3156587.xlsx,0.0,ok
C3156959.xlsx,0.0,ok
C3156198.xlsx,0.0,ok
C3157177.xlsx,-7.275957614183426e-12,ok
C3156574.xlsx,-9.094947017729282e-13,ok
C3157103.xlsx,-3.637978807091713e-12,ok
C3157272.xlsx,0.0,ok
C3157417.xlsx,0.0,ok
C3157704.xlsx,7.275957614183426e-12,ok
C3157268.xlsx,0.0,ok
C3157972.xlsx,0.0,ok
C3158115.xlsx,0.0,ok
C3158281.xlsx,0.0,ok
C3158384.xlsx,0.0,ok
C3158921.xlsx,-3.637978807091713e-12,ok
C3158789.xlsx,0.0,ok
C3158421.xlsx,0.0,ok
C3159260.xlsx,0.0,ok
C3159282.xlsx,-3.637978807091713e-12,ok
C3159044.xlsx,-4.547473508864641e-12,ok
C3159904.xlsx,0.0,ok
C3159471.xlsx,4.547473508864641e-13,ok
C3159642.xlsx,0.0,ok
C3159729.xlsx,0.0,ok
C3160017.xlsx,0.0,ok
C3160768.xlsx,0.0,ok
C3160413.xlsx,3.637978807091713e-12,ok
C3160369.xlsx,-1.8189894035458565e-12,ok
C3160796.xlsx,0.0,ok
C3160605.xlsx,3.637978807091713e-12,ok
C3160645.xlsx,-1.4551915228366852e-11,ok
C3160878.xlsx,-387466.46,ok
C3161097.xlsx,0.0,ok
C3161096.xlsx,3.637978807091713e-12,ok
C3161311.xlsx,0.0,ok
C3161149.xlsx,3.637978807091713e-12,ok
C3161357.xlsx,0.0,ok
C3161267.xlsx,0.0,ok
C3161821.xlsx,0.0,ok
C3161452.xlsx,0.0,ok
C3162151.xlsx,5.4569682106375694e-12,ok
C3161927.xlsx,-7.275957614183426e-12,ok
C3161513.xlsx,0.0,ok
C3162167.xlsx,9.094947017729282e-13,ok
C3162377.xlsx,0.0,ok
C3162169.xlsx,1.8189894035458565e-12,ok
C3162521.xlsx,7.275957614183426e-12,ok
C3162435.xlsx,-3.637978807091713e-12,ok
C3162592.xlsx,-5.820766091346741e-11,ok
C3162588.xlsx,0.0,ok
C3162575.xlsx,0.0,ok
C3162648.xlsx,0.0,ok
C3162807.xlsx,-7.275957614183426e-12,ok
C3163035.xlsx,0.0,ok
C3163352.xlsx,-3.637978807091713e-12,ok
C3163690.xlsx,2.7284841053187847e-12,ok
C3163577.xlsx,0.0,ok
C3162693.xlsx,-1.8189894035458565e-12,ok
C3164117.xlsx,-1.8189894035458565e-12,ok
C3163443.xlsx,0.0,ok
C3164171.xlsx,15924.39,ok
C3164216.xlsx,-7.275957614183426e-12,ok
C3164506.xlsx,0.0,ok
C3163885.xlsx,0.0,ok
C3164558.xlsx,1.8189894035458565e-12,ok
C3164260.xlsx,0.0,ok
C3165005.xlsx,-7.275957614183426e-12,ok
C3164563.xlsx,0.0,ok
C3166007.xlsx,0.0,ok
C3166095.xlsx,3.637978807091713e-12,ok
C3166891.xlsx,0.0,ok
C3166259.xlsx,-305332.18,ok
C3165382.xlsx,5.4569682106375694e-12,ok
C3166866.xlsx,9.094947017729282e-13,ok
C3165821.xlsx,-198197.5,ok
C3167065.xlsx,-7.275957614183426e-12,ok
C3167341.xlsx,7.275957614183426e-12,ok
C3167301.xlsx,-7.275957614183426e-12,ok
C3167459.xlsx,0.0,ok
C3167777.xlsx,0.0,ok
C3167847.xlsx,3.637978807091713e-12,ok
C3167961.xlsx,0.0,ok
C3167979.xlsx,7.275957614183426e-12,ok
C3167994.xlsx,3.637978807091713e-12,ok
C3168622.xlsx,22076.69,ok
C3168223.xlsx,0.0,ok
C3168711.xlsx,0.0,ok
C3168729.xlsx,0.0,ok
C3168769.xlsx,-3.637978807091713e-12,ok
C3169114.xlsx,26792.67,ok
C3169231.xlsx,7.275957614183426e-12,ok
C3169040.xlsx,3.637978807091713e-12,ok
C3168465.xlsx,3.637978807091713e-12,ok
C3169681.xlsx,0.0,ok
C3169462.xlsx,2.9103830456733704e-11,ok
C3169289.xlsx,3.637978807091713e-12,ok
C3169579.xlsx,0.0,ok
C3169961.xlsx,0.0,ok
C3170285.xlsx,-7.275957614183426e-12,ok
C3170478.xlsx,0.0,ok
C3169538.xlsx,0.0,ok
C3170996.xlsx,5.4569682106375694e-12,ok
C3170393.xlsx,-1.8189894035458565e-12,ok
C3170655.xlsx,1.8189894035458565e-12,ok
C3171277.xlsx,0.0,ok
C3171419.xlsx,7.275957614183426e-12,ok
C3172276.xlsx,0.0,ok
C3172675.xlsx,0.0,ok
C3172134.xlsx,0.0,ok
C3173023.xlsx,1.8189894035458565e-12,ok
C3172476.xlsx,0.0,ok
C3172330.xlsx,2.7284841053187847e-12,ok
C3173198.xlsx,0.0,ok
C3173393.xlsx,-189946.8,ok
C3173402.xlsx,3.637978807091713e-12,ok
C3173761.xlsx,16722.22,ok
C3173388.xlsx,9.094947017729282e-12,ok
C3173668.xlsx,0.0,ok
C3173504.xlsx,0.0,ok
C3173642.xlsx,0.0,ok
C3174099.xlsx,-3.637978807091713e-12,ok
C3174142.xlsx,-1.8189894035458565e-12,ok
C3174607.xlsx,0.0,ok
C3174690.xlsx,-3.637978807091713e-12,ok
C3174644.xlsx,0.0,ok
C3174749.xlsx,0.0,ok
C3174705.xlsx,0.0,ok
C3174828.xlsx,-7.275957614183426e-12,ok
C3175247.xlsx,0.0,ok
C3175322.xlsx,-1.8189894035458565e-12,ok
C3175468.xlsx,0.0,ok
C3175580.xlsx,9.094947017729282e-13,ok
C3175511.xlsx,0.0,ok
C3175599.xlsx,0.0,ok
C3175646.xlsx,3.637978807091713e-12,ok
C3175835.xlsx,9.094947017729282e-13,ok
C3176194.xlsx,0.0,ok
C3175780.xlsx,0.0,ok
C3176113.xlsx,0.0,ok
C3176258.xlsx,27542.78,ok
C3176045.xlsx,1.8189894035458565e-12,ok
C3176871.xlsx,26669.3,ok
C3176837.xlsx,-7.275957614183426e-12,ok
C3176396.xlsx,1.4551915228366852e-11,ok
C3176286.xlsx,3.637978807091713e-12,ok
C3176815.xlsx,0.0,ok
C3176704.xlsx,0.0,ok
C3176409.xlsx,0.0,ok
C3177365.xlsx,0.0,ok
C3177117.xlsx,0.0,ok
C3177065.xlsx,0.0,ok
C3177388.xlsx,9.094947017729282e-13,ok
C3177048.xlsx,0.0,ok
C3177380.xlsx,0.0,ok
C3177522.xlsx,-2.9103830456733704e-11,ok
C3177609.xlsx,0.0,ok
C3177874.xlsx,0.0,ok
C3177675.xlsx,0.0,ok
C3177569.xlsx,0.0,ok
C3177887.xlsx,-5.4569682106375694e-12,ok
C3177934.xlsx,0.0,ok
C3177980.xlsx,7.275957614183426e-12,ok
C3178920.xlsx,2.9103830456733704e-11,ok
C3178976.xlsx,0.0,ok
C3178045.xlsx,0.0,ok
C3178925.xlsx,0.0,ok
C3178603.xlsx,-7.275957614183426e-12,ok
C3178981.xlsx,0.0,ok
C3178191.xlsx,0.0,ok
C3179285.xlsx,0.0,ok
C3179339.xlsx,0.0,ok
C3179599.xlsx,0.0,ok
C3179651.xlsx,0.0,ok
C3179037.xlsx,-1.8189894035458565e-12,ok
C3179630.xlsx,0.0,ok
C3179719.xlsx,-5.4569682106375694e-12,ok
C3179853.xlsx,3.637978807091713e-12,ok
C3179878.xlsx,0.0,ok
C3179913.xlsx,0.0,ok
C3180031.xlsx,1.8189894035458565e-12,ok
C3180052.xlsx,0.0,ok
C3180198.xlsx,0.0,ok
C3180181.xlsx,0.0,ok
C3180423.xlsx,0.0,ok
C3179937.xlsx,0.0,ok
C3180319.xlsx,0.0,ok
C3180231.xlsx,0.0,ok
C3180399.xlsx,0.0,ok
C3180616.xlsx,0.0,ok
C3180615.xlsx,0.0,ok
C3180645.xlsx,-3.637978807091713e-12,ok
C3181038.xlsx,-1.8189894035458565e-12,ok
C3180723.xlsx,0.0,ok
C3181021.xlsx,-160707.08,ok
C3180647.xlsx,-9.094947017729282e-13,ok
C3181055.xlsx,0.0,ok
C3181416.xlsx,7.275957614183426e-12,ok
C3181835.xlsx,0.0,ok
C3181419.xlsx,-3.637978807091713e-12,ok
C3181871.xlsx,3.637978807091713e-12,ok
C3182007.xlsx,-3.637978807091713e-12,ok
C3182629.xlsx,-1.8189894035458565e-12,ok
C3182619.xlsx,-1.8189894035458565e-12,ok
C3182694.xlsx,0.0,ok
C3182805.xlsx,-7.275957614183426e-12,ok
C3182739.xlsx,0.0,ok
C3183113.xlsx,0.0,ok
C3183264.xlsx,0.0,ok
C3183280.xlsx,0.0,ok
C3183406.xlsx,-1.8189894035458565e-12,ok
